IFRS_MONTH,KEY,Liabilitas Kontrak Asuransi (Saldo Awal),Aset Kontrak Asuransi (Saldo Awal),Saldo Bersih Kontrak Asuransi (Saldo Awal),Pendapatan Jasa Asuransi,Ekspektasi Klaim & Beban Attributable (Estimasi),Ekspektasi Klaim,Ekspektasi Komisi,Ekspektasi Beban Attributable,Perubahan pada Penyesuaian Risiko (RA),Perubahan pada CSM (Amortisasi),Pendapatan Jasa Asuransi Lainnya,Beban Jasa Asuransi,Beban Klaim & Biaya Attributable,Amortisasi Arus Kas Akuisisi (Beban),Kerugian dari Kontrak Merugi (Onerous),Beban Jasa Asuransi Lainnya,Hasil Jasa Asuransi Kotor,Penerimaan Premi,Arus Kas Akuisisi Asuransi,Beban Klaim & Beban Jasa Asuransi Dibayarkan,Arus Kas Bersih,Pendapatan (Beban) Keuangan Kontrak Asuransi (P&L),Pendapatan (Beban) Keuangan Kontrak Asuransi (OCI),Alokasi Aset untuk Arus Kas Akuisisi,Komponen Investasi,Perubahan Lainnya,Total Perubahan,Liabilitas Kontrak Asuransi (Saldo Akhir),Aset Kontrak Asuransi (Saldo Akhir),Saldo Bersih Kontrak Asuransi (Saldo Akhir),NAMA_PRODUK
2024-10-01,185_22_2024,3603158.1934615164,2260000.0,1343158.1934615164,55914.52689360097,45740.303398406206,9073.636731739532,20000.0,16666.666666666668,2574.03033984062,7600.193155354145,0,36666.66666666667,16666.666666666668,20000.0,0.0,0,-19247.860226934295,0.0,0.0,0,0.0,-55914.52689360097,0,20000.0,22781.457133086573,0.0,-13133.069760514394,3570025.123701002,2240000.0,1330025.123701002,STAR PROTECTION SECURE PLAN
2024-11-01,185_22_2024,3570025.123701002,2240000.0,1330025.123701002,55934.18693622122,45740.3033984062,9073.63673173953,20000.0,16666.666666666668,2574.03033984062,7619.853197974397,0,36666.66666666667,16666.666666666668,20000.0,0.0,0,-19267.520269554545,0.0,0.0,0,0.0,-55934.18693622122,0,20000.0,2863.094282727863,0.0,-33071.09265349335,3516954.0310475086,2220000.0,1296954.0310475086,STAR PROTECTION SECURE PLAN
2024-12-01,185_22_2024,3516954.0310475086,2220000.0,1296954.0310475086,55956.20214665106,45740.3033984062,9073.63673173953,20000.0,16666.666666666668,2574.03033984062,7641.868408404243,0,36666.66666666667,16666.666666666668,20000.0,0.0,0,-19289.53547998439,0.0,0.0,0,0.0,-55956.20214665106,0,20000.0,-12536.82532348101,0.0,-48493.027470132074,3448461.0035773767,2200000.0,1248461.0035773765,STAR PROTECTION SECURE PLAN
2023-12-01,185_23_2023,206743152.5921302,123900000.0,82843152.59213021,4080792.459841797,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,599419.4561890878,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1422459.126508464,80000000.0,-48000000.0,0,128000000.0,75919207.5401582,0,-46550000.0,1997439.9237115756,0.0,31366647.463869773,284659800.056,170450000.0,114209800.056,STAR PROTECTION SECURE PLAN
2024-01-01,185_23_2023,284659800.056,170450000.0,114209800.056,4081700.6957007665,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,600327.692048057,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1423367.3623674335,0.0,0.0,0,0.0,-4081700.6957007665,0,1450000.0,981448.183217857,0.0,-1650252.5124829095,281559547.5435171,169000000.0,112559547.54351708,STAR PROTECTION SECURE PLAN
2024-02-01,185_23_2023,281559547.5435171,169000000.0,112559547.54351708,4082657.2982541583,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,601284.2946014489,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1424323.9649208253,0.0,0.0,0,0.0,-4082657.2982541583,0,1450000.0,975764.066001568,0.0,-1656893.2322525904,278452654.3112645,167550000.0,110902654.3112645,STAR PROTECTION SECURE PLAN
2024-03-01,185_23_2023,278452654.3112645,167550000.0,110902654.31126449,4083639.4086187053,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,602266.4049659958,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1425306.0752853723,0.0,0.0,0,0.0,-4083639.4086187053,0,1450000.0,1414459.0723918937,0.0,-1219180.3362268116,275783473.9750377,166100000.0,109683473.97503768,STAR PROTECTION SECURE PLAN
2024-04-01,185_23_2023,275783473.9750377,166100000.0,109683473.9750377,4084752.213178373,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,603379.2095256636,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1426418.87984504,0.0,0.0,0,0.0,-4084752.213178373,0,1450000.0,-459926.3474941589,0.0,-3094678.560672532,271238795.4143652,164650000.0,106588795.41436516,STAR PROTECTION SECURE PLAN
2024-05-01,185_23_2023,271238795.4143652,164650000.0,106588795.41436516,4086002.167491625,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,604629.1638389158,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1427668.834158292,0.0,0.0,0,0.0,-4086002.167491625,0,1450000.0,-511011.60852219537,0.0,-3147013.7760138204,266641781.63835132,163200000.0,103441781.63835134,STAR PROTECTION SECURE PLAN
2024-06-01,185_23_2023,266641781.63835132,163200000.0,103441781.63835134,4087818.1561042503,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,606445.1524515408,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1429484.8227709173,0.0,0.0,0,0.0,-4087818.1561042503,0,1450000.0,-1622662.3949019585,0.0,-4260480.551006209,260931301.08734512,161750000.0,99181301.08734512,STAR PROTECTION SECURE PLAN
2024-07-01,185_23_2023,260931301.08734512,161750000.0,99181301.08734512,4089827.224774921,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,608454.2211222113,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1431493.8914415878,0.0,0.0,0,0.0,-4089827.224774921,0,1450000.0,-1229898.3022208305,0.0,-3869725.526995751,255611575.56034938,160300000.0,95311575.56034938,STAR PROTECTION SECURE PLAN
2024-08-01,185_23_2023,255611575.56034938,160300000.0,95311575.56034938,4091973.4471085398,3296702.730593372,638369.3972600389,1450000.0,1208333.3333333333,184670.27305933723,610600.4434558302,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1433640.1137752067,0.0,0.0,0,0.0,-4091973.4471085398,0,1450000.0,-166211.72780254763,0.0,-2808185.1749110874,251353390.3854383,158850000.0,92503390.3854383,STAR PROTECTION SECURE PLAN
2024-09-01,185_23_2023,251353390.38543826,158850000.0,92503390.38543828,4100032.909267345,3306840.113764192,648506.7804308592,1450000.0,1208333.3333333333,185684.01137641928,607508.7841267339,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1441699.575934012,90000000.0,0.0,0,90000000.0,85899967.09073265,0,1450000.0,2218727.3553859647,0.0,89568694.44611861,339472084.8315569,157400000.0,182072084.8315569,STAR PROTECTION SECURE PLAN
2024-10-01,185_23_2023,339472084.8315569,157400000.0,182072084.8315569,4099417.61598277,3310793.7216284648,652460.3882951319,1450000.0,1208333.3333333333,186079.37216284653,602544.5221914588,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1441084.282649437,30000000.0,0.0,0,30000000.0,25900582.38401723,0,1450000.0,2411057.842143153,0.0,29761640.22616038,367783725.05771726,155950000.0,211833725.05771726,STAR PROTECTION SECURE PLAN
2024-11-01,185_23_2023,367783725.0577172,155950000.0,211833725.05771723,4105528.8412380875,3325866.1938179526,667532.8604846194,1450000.0,1208333.3333333333,187586.6193817953,592076.0280383398,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1447195.5079047545,90000000.0,0.0,0,90000000.0,85894471.15876192,0,1450000.0,1449820.6313128786,0.0,88794291.7900748,455128016.847792,154500000.0,300628016.847792,STAR PROTECTION SECURE PLAN
2024-12-01,185_23_2023,455128016.847792,154500000.0,300628016.847792,4105887.0959615745,3340290.4014745736,681957.0681412404,1450000.0,1208333.3333333333,189029.0401474574,576567.6543395438,0,2658333.333333333,1208333.3333333333,1450000.0,0.0,0,-1447553.7626282414,80000000.0,0.0,0,80000000.0,75894112.90403843,0,1450000.0,791187.2500720387,0.0,78135300.15411046,531813317.0019025,153050000.0,378763317.0019025,STAR PROTECTION SECURE PLAN
2024-01-01,185_23_2024,0.0,0.0,0.0,393781.072731246,294045.34569059976,19045.345690599766,150000.0,124999.99999999999,14404.534569059977,85331.19247158628,0,275000.0,124999.99999999999,150000.0,0.0,0,-118781.07273124601,30000000.0,-18000000.0,0,48000000.0,29606218.927268755,0,-17850000.0,99080.0772320251,0.0,11855299.00450078,29705299.00450078,17850000.0,11855299.00450078,STAR PROTECTION SECURE PLAN
2024-02-01,185_23_2024,29705299.00450078,17850000.0,11855299.00450078,394160.1914389308,294045.34569059976,19045.345690599766,150000.0,124999.99999999999,14404.534569059975,85710.31117927106,0,275000.0,124999.99999999999,150000.0,0.0,0,-119160.19143893081,0.0,0.0,0,0.0,-394160.1914389308,0,150000.0,98660.81968447566,0.0,-145499.37175445515,29409799.632746324,17700000.0,11709799.632746326,STAR PROTECTION SECURE PLAN
2024-03-01,185_23_2024,29409799.632746324,17700000.0,11709799.632746326,525720.2801623357,391353.66815242113,24687.001485754532,200000.0,166666.66666666663,19135.366815242123,115231.24519467249,0,366666.6666666666,166666.66666666663,200000.0,0.0,0,-159053.6134956691,10000000.0,-6000000.0,0,16000000.0,9474279.719837664,0,-5800000.0,131196.75951314578,0.0,3805476.4793508095,39015276.11209714,23500000.0,15515276.112097135,STAR PROTECTION SECURE PLAN
2024-04-01,185_23_2024,39015276.11209714,23500000.0,15515276.112097135,526254.2099618124,391353.66815242113,24687.001485754532,200000.0,166666.66666666663,19135.366815242123,115765.1749941491,0,366666.6666666666,166666.66666666663,200000.0,0.0,0,-159587.54329514573,0.0,0.0,0,0.0,-526254.2099618124,0,200000.0,-56769.835397109855,0.0,-383024.0453589222,38432252.06673821,23300000.0,15132252.066738212,STAR PROTECTION SECURE PLAN
2024-05-01,185_23_2024,38432252.06673821,23300000.0,15132252.066738212,526810.200425331,391353.66815242113,24687.001485754532,200000.0,166666.66666666663,19135.366815242123,116321.16545766775,0,366666.6666666666,166666.66666666663,200000.0,0.0,0,-160143.5337586644,0.0,0.0,0,0.0,-526810.200425331,0,200000.0,-107358.69507659599,0.0,-434168.895501927,37798083.171236284,23100000.0,14698083.171236286,STAR PROTECTION SECURE PLAN
2024-06-01,185_23_2024,37798083.171236284,23100000.0,14698083.171236286,527463.2537971904,391353.66815242113,24687.001485754532,200000.0,166666.66666666663,19135.366815242123,116974.21882952715,0,366666.6666666666,166666.66666666663,200000.0,0.0,0,-160796.58713052375,0.0,0.0,0,0.0,-527463.2537971904,0,200000.0,-198264.27161187038,0.0,-525727.5254090608,37072355.64582723,22900000.0,14172355.645827224,STAR PROTECTION SECURE PLAN
2024-07-01,185_23_2024,37072355.64582723,22900000.0,14172355.645827224,528139.50595241,391353.66815242113,24687.001485754525,200000.0,166666.66666666663,19135.36681524212,117650.47098474679,0,366666.6666666666,166666.66666666663,200000.0,0.0,0,-161472.83928574342,0.0,0.0,0,0.0,-528139.50595241,0,200000.0,-83323.30967145681,0.0,-411462.81562386686,36460892.830203354,22700000.0,13760892.830203358,STAR PROTECTION SECURE PLAN
2024-08-01,185_23_2024,36460892.83020336,22700000.0,13760892.830203362,1861339.4240927906,1374414.1547143613,91080.82138102798,700000.0,583333.3333333333,67441.41547143614,419483.85390699294,0,1283333.3333333333,583333.3333333333,700000.0,0.0,0,-578006.0907594573,100000000.0,-60000000.0,0,160000000.0,98138660.57590722,0,-59300000.0,3758.8909365308937,0.0,38842419.46684375,134603312.2970471,82000000.0,52603312.29704711,STAR PROTECTION SECURE PLAN
2024-09-01,185_23_2024,134603312.2970471,82000000.0,52603312.2970471,2397351.7817085125,1768635.8009363776,118635.80093637761,900000.0,750000.0,86863.58009363776,541852.400678497,0,1650000.0,750000.0,900000.0,0.0,0,-747351.7817085125,40000000.0,-24000000.0,0,64000000.0,37602648.21829149,0,-23100000.0,1056797.1652588316,0.0,15559445.383550324,173262757.68059742,105100000.0,68162757.68059742,STAR PROTECTION SECURE PLAN
2024-10-01,185_23_2024,173262757.68059742,105100000.0,68162757.68059742,2694476.6479713134,2015796.8516773977,182463.51834406442,1000000.0,833333.3333333333,101579.68516773978,577100.1111261762,0,1833333.3333333333,833333.3333333333,1000000.0,0.0,0,-861143.3146379802,20000000.0,-12000000.0,0,32000000.0,17305523.352028687,0,-11000000.0,1156289.3570357733,0.0,7461812.709064459,191724570.38966188,116100000.0,75624570.38966188,STAR PROTECTION SECURE PLAN
2024-11-01,185_23_2024,191724570.38966188,116100000.0,75624570.38966188,26722921.336453535,38809936.18418147,27050344.730251655,6950000.0,4809591.4539298145,3185993.6184181473,-15273008.466146082,0,11759591.453929815,4809591.4539298145,6950000.0,0.0,0,-14963329.88252372,10000000.0,-6000000.0,0,16000000.0,-16722921.336453535,0,950000.0,14176720.244599797,0.0,-1596201.0918537378,189178369.29780814,115150000.0,74028369.29780814,STAR PROTECTION SECURE PLAN
2024-12-01,185_23_2024,189178369.29780814,115150000.0,74028369.29780814,2820004.698707813,2093869.4751177477,168869.4751177476,1050000.0,874999.9999999999,104386.94751177476,621748.2760782902,0,1925000.0,874999.9999999999,1050000.0,0.0,0,-895004.6987078129,10000000.0,-6000000.0,0,16000000.0,7179995.301292187,0,-4950000.0,-525285.9382930432,0.0,1704709.3629991435,195833078.66080728,120100000.0,75733078.66080728,STAR PROTECTION SECURE PLAN
2023-12-01,300_2_2020,3556983.421005147,998631.5404650146,2558351.8805401325,-437187.09993509296,-444219.41243784706,-395007.57830016006,56816.569652014645,-106028.40378970165,7032.312502754092,-0.0,0,-660567.7779294371,21479.93201567844,56816.569652014645,-738864.2795971301,0,-223380.67799434415,0.0,0.0,0,0.0,-301677.1796620372,0,56816.569652014645,12796.47594288981,0.0,-232064.13406713272,3268102.717286,941814.970813,2326287.746473,AJK
2024-01-01,300_2_2020,3268102.717286,941814.970813,2326287.746473,186563.9316065206,174768.7168833837,105920.50816318033,56816.56965201465,12031.639068188697,11795.214723136904,-0.0,0,-22816.174425856647,21479.93201567844,56816.56965201465,-101112.67609354974,0,-209380.10603237725,0.0,0.0,0,0.0,-287676.60770007037,0,56816.56965201465,11850.907926521386,0.0,-219009.13012153434,2992277.017512451,884998.4011609853,2107278.6163514657,AJK
2024-02-01,300_2_2020,2992277.017512451,884998.4011609853,2107278.6163514657,142472.81625323847,134685.8847440363,81332.8797808695,56816.56965201465,-3463.5646888478377,7786.931509202166,-0.0,0,-52664.874586522754,21479.93201567844,56816.56965201465,-130961.37625421585,0,-195137.69083976123,0.0,0.0,0,0.0,-273434.1925074543,0,56816.56965201465,11098.4309996805,0.0,-205519.19185575916,2729941.256004677,828181.8315089707,1901759.4244957063,AJK
2024-03-01,300_2_2020,2729941.256004677,828181.8315089707,1901759.4244957066,169830.89991184065,159239.72093717117,94219.48534614561,53327.93119047619,11692.304400549347,10591.178974669498,-0.0,0,-10690.604539233565,20206.56382493741,53327.93119047619,-84225.09955464717,0,-180521.50445107423,0.0,0.0,0,0.0,-254055.99946648782,0,53327.93119047619,9943.571568415817,0.0,-190784.4967075958,2485828.8281066054,774853.9003184945,1710974.9277881107,AJK
2024-04-01,300_2_2020,2485828.828106605,774853.9003184944,1710974.9277881107,162118.41900138545,152228.37465493917,87214.60167378471,53327.931190476185,11685.841790678285,9890.044346446299,-0.0,0,-5251.641857204522,20206.56382493741,53327.931190476185,-78786.13687261811,0,-167370.06085858998,0.0,0.0,0,0.0,-240904.55587400356,0,53327.931190476185,8504.710824438,0.0,-179071.9138590894,2253428.98305704,721525.9691280182,1531903.0139290213,AJK
2024-05-01,300_2_2020,2253428.98305704,721525.9691280184,1531903.0139290213,49000.191472068815,49393.622355560394,26974.624875391863,53327.93119047619,-30908.93371030767,-393.43088349158097,-0.0,0,-104991.49079087736,20206.56382493741,53327.93119047619,-178525.98580629096,0,-153991.68226294618,0.0,0.0,0,0.0,-227526.17727835977,0,53327.93119047619,7746.927995150451,0.0,-166451.31809273313,2033649.7337738303,668198.0379375422,1365451.6958362882,AJK
2024-06-01,300_2_2020,2033649.7337738303,668198.0379375422,1365451.6958362882,154401.80676204356,144900.627813979,82608.14071806641,49888.83833333333,12403.648762579243,9501.178948064568,-0.0,0,14146.542862340502,18942.40524814645,49888.83833333333,-54684.70071913928,0,-140255.26389970304,0.0,0.0,0,0.0,-209086.50748118284,0,49888.83833333333,7293.9660607326805,0.0,-151903.70308711682,1831857.1923533801,618309.1996042088,1213547.9927491713,AJK
2024-07-01,300_2_2020,1831857.1923533801,618309.1996042088,1213547.9927491713,146417.7124828296,137642.36028742086,75354.75253197855,49888.83833333333,12398.769422108986,8775.352195408754,-0.0,0,18242.16974483984,18942.40524814645,49888.83833333333,-50589.07383663994,0,-128175.54273798977,0.0,0.0,0,0.0,-197006.78631946954,0,49888.83833333333,6237.947685324344,0.0,-140880.00030081184,1641088.353719235,568420.3612708754,1072667.9924483595,AJK
2024-08-01,300_2_2020,1641088.353719235,568420.3612708756,1072667.9924483595,138312.193450281,130273.70662146757,67990.27869569328,49888.83833333333,12394.589592440963,8038.486828813424,-0.0,0,22424.433907337334,18942.40524814645,49888.83833333333,-46406.809674142445,0,-115887.75954294365,0.0,0.0,0,0.0,-184719.00312442344,0,49888.83833333333,5651.079799974504,0.0,-129179.08499111563,1462020.430394786,518531.5229375422,943488.9074572439,AJK
2024-09-01,300_2_2020,1462020.430394786,518531.5229375422,943488.9074572439,130083.5880944025,122793.15629794166,60512.93252890875,49888.83833333333,12391.385435699569,7290.431796460833,-0.0,0,26695.174789105215,18942.40524814645,49888.83833333333,-42136.068792374565,0,-103388.41330529729,0.0,0.0,0,0.0,-172219.65688677705,0,49888.83833333333,5078.6035468724685,0.0,-117252.21500657125,1294879.3770548815,468642.68460420886,826236.6924506726,AJK
2024-10-01,300_2_2020,1294879.3770548815,468642.68460420886,826236.6924506727,-213529.72876401353,-189582.5863006183,-95265.36686232504,49888.838333333915,-144206.05777162718,-23947.142463395234,-0.0,0,-304203.6575697989,18942.40524814645,49888.838333333915,-373034.9011512792,0,-90673.92880578534,0.0,0.0,0,0.0,-159505.1723872657,0,49888.838333333915,4666.954593806935,0.0,-104949.37946012484,1140041.1592614227,418753.84627087496,721287.3129905479,AJK
2024-11-01,300_2_2020,1140041.1592614227,418753.84627087496,721287.3129905479,107740.83972052525,115915.94600288078,70426.33142000373,32885.66958333333,12603.944999543713,8303.027641954744,-16478.13392431027,0,130840.58261445811,12603.944999543713,32885.66958333333,85350.96803158107,0,23099.742893932853,0.0,0.0,0,0.0,-22389.871688944186,0,32885.66958333333,4313.648308598719,0.0,14809.446202987863,1121964.9358810773,385868.17668754165,736096.7591935357,AJK
2024-12-01,300_2_2020,1121964.9358810773,385868.17668754165,736096.7591935358,122599.35056207453,114443.56138218896,68953.94679931192,32885.66958333333,12603.944999543713,8155.789179885563,1.4411072918479663e-11,0,-56422.26955639559,12603.944999543713,32885.66958333333,-101911.88413927263,0,-179021.6201184701,0.0,0.0,0,0.0,-224511.23470134716,0,32885.66958333333,3244.6739751271443,0.0,-188380.89114288668,900698.3751548574,352982.50710420834,547715.8680506491,AJK
2023-12-01,300_2_2021,22184919.130336463,4122805.1566341985,18062113.973702263,-1022691.6073620721,-1042467.6101604189,-1222637.987063518,171519.80413419913,8650.572768900001,19776.00279834683,-0.0,0,-1926906.0642616577,65127.691898437464,171519.80413419913,-2163553.5602942943,0,-904214.4568995856,0.0,0.0,0,0.0,-1140861.9529322223,0,171519.80413419913,100043.53383576123,0.0,-869298.6149622619,21144100.71124,3951285.3524999996,17192815.358740002,AJK
2024-01-01,300_2_2021,21144100.71124,3951285.3524999996,17192815.358740002,-1587697.8128234278,-1427768.9385545526,-1152019.0688133342,171519.80413419913,-447269.6738754176,-159928.8742688752,-0.0,0,-2428399.1184669463,65127.691898437464,171519.80413419913,-2665046.614499583,0,-840701.3056435185,0.0,0.0,0,0.0,-1077348.801676155,0,171519.80413419913,96050.58211141042,0.0,-809778.4154305455,20162802.491675258,3779765.5483658006,16383036.943309456,AJK
2024-02-01,300_2_2021,20162802.491675258,3779765.5483658,16383036.943309456,508124.7205389809,475664.0463203644,299898.5504824836,151057.30413419913,24708.191703681656,32460.67421861652,-0.0,0,-258594.9510003646,57711.35521441615,151057.30413419913,-467363.6103489799,0,-766719.6715393455,0.0,0.0,0,0.0,-975488.3308879607,0,151057.30413419913,99565.36673497973,0.0,-724865.6600187819,19286879.527522277,3628708.2442316012,15658171.283290675,AJK
2024-03-01,300_2_2021,19286879.527522277,3628708.2442316012,15658171.283290675,486894.62302114605,456363.9576677872,280614.6943419139,151057.30413419913,24691.95919167416,30530.66535335881,-0.0,0,-231153.91493298666,57711.35521441615,151057.30413419913,-439922.57428160193,0,-718048.5379541328,0.0,0.0,0,0.0,-926817.197302748,0,151057.30413419913,85255.73334468435,0.0,-690504.1598238645,18445318.06356421,3477650.9400974023,14967667.12346681,AJK
2024-04-01,300_2_2021,18445318.06356421,3477650.940097402,14967667.12346681,467905.1151018302,439100.7686502274,263392.82744800235,151057.30413419913,24650.63706802595,28804.346451602833,-0.0,0,-207341.73138674378,57711.35521441615,151057.30413419913,-416110.39073535905,0,-675246.846488574,0.0,0.0,0,0.0,-884015.5058371893,0,151057.30413419913,70836.59864838999,0.0,-662121.6030546001,17632139.156375412,3326593.635963203,14305545.52041221,AJK
2024-05-01,300_2_2021,17632139.156375412,3326593.635963203,14305545.52041221,-1665025.3946401277,-1499926.9674788252,-1088405.2728145828,151057.30413419913,-562578.9987984417,-165098.4271613024,-0.0,0,-2288308.5821074755,57711.35521441615,151057.30413419913,-2497077.241456091,0,-623283.1874673478,0.0,0.0,0,0.0,-832051.8468159633,0,151057.30413419913,68716.79732962463,0.0,-612277.7453521395,16868804.106889077,3175536.331829004,13693267.77506007,AJK
2024-06-01,300_2_2021,16868804.106889073,3175536.3318290035,13693267.775060069,473463.2909653827,440433.20125345694,305454.00946686993,110132.30413419913,24846.887652387886,33030.08971192578,-0.0,0,-102436.31234399471,42878.68184637353,110132.30413419913,-255447.29832456738,0,-575899.6033093774,0.0,0.0,0,0.0,-728910.5892899501,0,110132.30413419913,66627.80354268049,0.0,-552150.4816130705,16206521.321141804,3065404.0276948046,13141117.293446999,AJK
2024-07-01,300_2_2021,16206521.321141804,3065404.0276948046,13141117.293446999,464317.78358303074,432119.10363313695,297167.61564609973,110132.30413419912,24819.183852838116,32198.679949893787,-0.0,0,-96761.00157602981,42878.68184637353,110132.30413419912,-249771.98755660246,0,-561078.7851590605,0.0,0.0,0,0.0,-714089.7711396331,0,110132.30413419912,66982.72582665061,0.0,-536974.7411787834,15559414.275828822,2955271.7235606057,12604142.552268216,AJK
2024-08-01,300_2_2021,15559414.275828822,2955271.7235606057,12604142.552268216,467869.1930650173,435347.6577076702,300419.169185883,110132.30413419912,24796.184387588044,32521.535357347104,-0.0,0,-99602.38803735201,42878.681846373525,110132.30413419912,-252613.37401792465,0,-567471.5811023694,0.0,0.0,0,0.0,-720482.567082942,0,110132.30413419912,68843.26067204539,0.0,-541507.0022766974,14907774.969417926,2845139.4194264067,12062635.549991518,AJK
2024-09-01,300_2_2021,14907774.969417926,2845139.4194264063,12062635.54999152,457292.002571408,425732.0299862072,290816.895608181,110132.30413419912,24782.830243827077,31559.972585200812,-0.0,0,-92515.45973237517,42878.68184637353,110132.30413419912,-245526.4457129478,0,-549807.4623037832,0.0,0.0,0,0.0,-702818.4482843558,0,110132.30413419912,72405.97607948717,0.0,-520280.16807066946,14277362.497213058,2735007.1152922073,11542355.38192085,AJK
2024-10-01,300_2_2021,14277362.497213054,2735007.115292207,11542355.381920848,446640.22591219854,416048.5966596531,281140.36351759185,110132.30413419913,24775.92900786212,30591.6292525454,-0.0,0,-85193.62045372417,42878.68184637353,110132.30413419913,-238204.60643429685,0,-531833.8463659227,0.0,0.0,0,0.0,-684844.8323464954,0,110132.30413419913,72722.04370827372,0.0,-501990.48450402246,13665239.708574835,2624874.811158008,11040364.897416826,AJK
2024-11-01,300_2_2021,13665239.708574835,2624874.811158008,11040364.897416828,435681.8617151678,406086.4473896252,271195.47010494274,110132.30413419912,24758.673150483366,29595.41432554261,-0.0,0,-77871.27053038203,42878.68184637353,110132.30413419912,-230882.25651095467,0,-513553.1322455498,0.0,0.0,0,0.0,-666564.1182261225,0,110132.30413419912,62298.71163359702,0.0,-494133.10245832626,13060974.301982312,2514742.507023809,10546231.794958502,AJK
2024-12-01,300_2_2021,13060974.301982312,2514742.507023809,10546231.794958502,424474.3142933827,395897.76791527506,261030.74039389545,110132.30413419913,24734.723387180507,28576.546378107596,-0.0,0,-70482.7610510907,42878.68184637353,110132.30413419913,-223493.74703166337,0,-494957.07534447336,0.0,0.0,0,0.0,-647968.061325046,0,110132.30413419913,56266.54228328504,0.0,-481569.2149075618,12469272.78294055,2404610.20288961,10064662.58005094,AJK
2023-12-01,300_2_2022,17645826.659990508,5440159.67256092,12205666.987429587,430453.9825947915,402629.43991898495,240959.31053788678,124384.01316091954,37286.11622017861,27824.54267580654,-0.0,0,85213.34094974885,48169.040182934295,124384.01316091954,-87339.71239410498,0,-345240.6416450427,0.0,0.0,0,0.0,-517793.6949888965,0,124384.01316091954,72666.70139839129,0.0,-320742.9804295857,17200699.6664,5315775.6594,11884924.007000001,AJK
2024-01-01,300_2_2022,17200699.6664,5315775.6594,11884924.007000001,426005.2676708857,398585.1536245252,236918.19900821973,124384.01316091954,37282.941455385895,27420.114046360562,-0.0,0,86430.10477266292,48169.040182934295,124384.01316091954,-86122.94857119091,0,-339575.1628982228,0.0,0.0,0,0.0,-512128.2162420766,0,124384.01316091954,70257.97822021163,0.0,-317486.2248609454,16758829.428378135,5191391.6462390805,11567437.782139055,AJK
2024-02-01,300_2_2022,16758829.428378139,5191391.646239081,11567437.782139057,421462.15877843765,394455.05463139055,232793.9419006796,124384.01316091954,37277.09956979142,27007.104147047106,-0.0,0,87647.90702366151,48169.040182934295,124384.01316091954,-84905.14632019232,0,-333814.2517547761,0.0,0.0,0,0.0,-506367.30509862996,0,124384.01316091954,65290.24225789182,0.0,-316693.0496798186,16317752.3655374,5067007.633078162,11250744.732459238,AJK
2024-03-01,300_2_2022,16317752.3655374,5067007.633078162,11250744.732459238,426552.3876624833,399082.5354350684,237427.91747476184,124384.01316091954,37270.60479938707,27469.8522274149,-0.0,0,86094.18933900086,48169.040182934295,124384.01316091954,-86458.86400485296,0,-340458.1983234825,0.0,0.0,0,0.0,-513011.25166733627,0,124384.01316091954,63240.62911252762,0.0,-325386.6093938891,15867981.74298259,4942623.619917242,10925358.123065349,AJK
2024-04-01,300_2_2022,15867981.742982589,4942623.619917242,10925358.123065347,429660.3923506439,401907.9942424871,240269.5486667887,124384.01316091954,37254.43241477888,27752.39810815676,-0.0,0,85030.45462201469,48169.0401829343,124384.01316091954,-87522.59872183917,0,-344629.9377286292,0.0,0.0,0,0.0,-517182.991072483,0,124384.01316091954,51488.01536108512,0.0,-341310.96255047835,15402286.76727119,4818239.606756322,10584047.160514869,AJK
2024-05-01,300_2_2022,15402286.767271193,4818239.606756322,10584047.16051487,424452.5919977839,397173.6302853417,235552.1913958758,124384.01316091954,37237.4257285464,27278.961712442222,-0.0,0,86323.36874835432,48169.0401829343,124384.01316091954,-86229.68459549954,0,-338129.2232494296,0.0,0.0,0,0.0,-510682.27659328346,0,124384.01316091954,50559.253777397156,0.0,-335739.00965496677,14942163.744455306,4693855.593595402,10248308.150859904,AJK
