Outstanding,date,currency,type
3123179.88,2023-12-01,IDR, GMM 
2294462.65,2023-12-01,IDR, GMM 
2294462.65,2023-12-01,IDR, GMM 
2715087.54,2023-12-01,IDR, GMM 
2715087.54,2023-12-01,IDR, GMM 
3123791.88,2023-12-01,IDR, GMM 
2294462.65,2023-12-01,IDR, GMM 
1861569.54,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
30000000.0,2024-01-01,IDR, GMM 
1000000.0,2024-01-01,IDR, GMM 
1000000.0,2024-01-01,IDR, GMM 
8000000.0,2024-01-01,IDR, GMM 
24000000.0,2024-01-01,IDR, GMM 
4000000.0,2024-01-01,IDR, GMM 
6000000.0,2024-01-01,IDR, GMM 
2400000.0,2024-01-01,IDR, GMM 
2000000.0,2024-01-01,IDR, GMM 
3125424.54,2024-01-01,IDR, GMM 
1416050.38,2024-01-01,IDR, GMM 
2294462.65,2024-01-01,IDR, GMM 
6250849.07,2024-01-01,IDR, GMM 
2294462.65,2024-01-01,IDR, GMM 
0.0,2024-01-01,IDR, GMM 
1777996.0,2024-01-01,IDR, GMM 
4620161.0,2024-01-01,IDR, GMM 
722947.0,2024-01-01,IDR, GMM 
0.0,2024-01-01,USD, GMM 
0.0,2024-01-01,IDR, GMM 
-2500.0,2024-01-01,IDR, GMM 
0.0,2024-01-01,IDR, GMM 
1682910.0,2024-02-01,IDR, GMM 
8000000.0,2024-02-01,IDR, GMM 
1870000.0,2024-02-01,IDR, GMM 
8000000.0,2024-02-01,IDR, GMM 
2200000.0,2024-02-01,IDR, GMM 
2150000.0,2024-02-01,IDR, GMM 
2781125.43,2024-02-01,IDR, GMM 
2781125.43,2024-02-01,IDR, GMM 
2781125.43,2024-02-01,IDR, GMM 
1344176.356,2024-02-01,IDR, GMM 
1344176.356,2024-02-01,IDR, GMM 
1428367.376,2024-02-01,IDR, GMM 
6437595.56,2024-02-01,IDR, GMM 
1371553.972,2024-02-01,IDR, GMM 
1668056.714,2024-02-01,IDR, GMM 
1371553.972,2024-02-01,IDR, GMM 
1668056.714,2024-02-01,IDR, GMM 
2600000.0,2024-02-01,IDR, GMM 
4000000.0,2024-02-01,IDR, GMM 
0.0,2024-02-01,IDR, GMM 
4281712.33,2024-02-01,IDR, GMM 
2715087.54,2024-02-01,IDR, GMM 
3841385.0,2024-02-01,IDR, GMM 
7000000.0,2024-02-01,IDR, GMM 
8316289.0,2024-02-01,IDR, GMM 
4281712.33,2024-02-01,IDR, GMM 
9000000.0,2024-02-01,IDR, GMM 
15000000.0,2024-02-01,IDR, GMM 
0.0,2024-02-01,IDR, GMM 
0.0,2024-02-01,IDR, GMM 
2500.0,2024-02-01,USD, GMM 
4000000.0,2024-03-01,IDR, GMM 
1000000.0,2024-03-01,IDR, GMM 
2000000.0,2024-03-01,IDR, GMM 
4000000.0,2024-03-01,IDR, GMM 
2000000.0,2024-03-01,IDR, GMM 
4090000.0,2024-03-01,IDR, GMM 
3015000.0,2024-03-01,IDR, GMM 
0.0,2024-03-01,USD, GMM 
2500.0,2024-03-01,USD, GMM 
0.0,2024-03-01,USD, GMM 
2500.0,2024-03-01,USD, GMM 
0.0,2024-03-01,USD, GMM 
0.0,2024-03-01,USD, GMM 
2204428.0,2024-03-01,IDR, GMM 
2204428.0,2024-03-01,IDR, GMM 
903692.0,2024-03-01,IDR, GMM 
3841385.0,2024-03-01,IDR, GMM 
3036434.0,2024-03-01,IDR, GMM 
4233991.0,2024-03-01,IDR, GMM 
1344457.0,2024-03-01,IDR, GMM 
1777996.0,2024-03-01,IDR, GMM 
2204428.0,2024-03-01,IDR, GMM 
0.0,2024-03-01,IDR, GMM 
903692.0,2024-03-01,IDR, GMM 
2645308.0,2024-03-01,IDR, GMM 
2204428.0,2024-03-01,IDR, GMM 
3086198.0,2024-03-01,IDR, GMM 
5377939.0,2024-03-01,IDR, GMM 
3306641.0,2024-03-01,IDR, GMM 
903692.0,2024-03-01,IDR, GMM 
0.0,2024-03-01,IDR, GMM 
0.0,2024-03-01,IDR, GMM 
0.0,2024-03-01,IDR, GMM 
40240800.0,2024-04-01,IDR, GMM 
1000000.0,2024-04-01,IDR, GMM 
6660000.0,2024-04-01,IDR, GMM 
9600000.0,2024-04-01,IDR, GMM 
20000000.0,2024-04-01,IDR, GMM 
2000000.0,2024-04-01,IDR, GMM 
2000000.0,2024-04-01,IDR, GMM 
1530000.0,2024-04-01,IDR, GMM 
1000000.0,2024-04-01,IDR, GMM 
5000000.0,2024-04-01,IDR, GMM 
16000000.0,2024-04-01,IDR, GMM 
8000000.0,2024-04-01,IDR, GMM 
2000000.0,2024-04-01,IDR, GMM 
3520913.5,2024-04-01,IDR, GMM 
3123791.88,2024-04-01,IDR, GMM 
3123791.88,2024-04-01,IDR, GMM 
3123791.88,2024-04-01,IDR, GMM 
3123791.88,2024-04-01,IDR, GMM 
3123791.88,2024-04-01,IDR, GMM 
3123791.88,2024-04-01,IDR, GMM 
0.0,2024-04-01,IDR, GMM 
4929278.9,2024-04-01,IDR, GMM 
1982470.54,2024-04-01,IDR, GMM 
0.0,2024-04-01,IDR, GMM 
0.0,2024-04-01,IDR, GMM 
0.0,2024-04-01,IDR, GMM 
-2500.0,2024-04-01,USD, GMM 
-2500.0,2024-04-01,USD, GMM 
6800000.0,2024-05-01,IDR, GMM 
1500000.0,2024-05-01,IDR, GMM 
2000000.0,2024-05-01,IDR, GMM 
4000000.0,2024-05-01,IDR, GMM 
6600000.0,2024-05-01,IDR, GMM 
2000000.0,2024-05-01,IDR, GMM 
5200000.0,2024-05-01,IDR, GMM 
4000000.0,2024-05-01,IDR, GMM 
2000000.0,2024-05-01,IDR, GMM 
10000000.0,2024-05-01,IDR, GMM 
455581.0,2024-05-01,IDR, GMM 
1777996.0,2024-05-01,IDR, GMM 
1244797.99,2024-05-01,IDR, GMM 
3520913.5,2024-05-01,IDR, GMM 
1344457.0,2024-05-01,IDR, GMM 
2623869.0,2024-05-01,IDR, GMM 
2715087.54,2024-05-01,IDR, GMM 
2204428.0,2024-05-01,IDR, GMM 
2623869.0,2024-05-01,IDR, GMM 
5080788.0,2024-05-01,IDR, GMM 
3036434.0,2024-05-01,IDR, GMM 
15000000.0,2024-05-01,IDR, GMM 
15000000.0,2024-05-01,IDR, GMM 
10000000.0,2024-05-01,IDR, GMM 
6400000.0,2024-06-01,IDR, GMM 
17448000.0,2024-06-01,IDR, GMM 
2000000.0,2024-06-01,IDR, GMM 
2000000.0,2024-06-01,IDR, GMM 
8800000.0,2024-06-01,IDR, GMM 
2000000.0,2024-06-01,IDR, GMM 
3000000.0,2024-06-01,IDR, GMM 
2000000.0,2024-06-01,IDR, GMM 
1200000.0,2024-06-01,IDR, GMM 
4000000.0,2024-06-01,IDR, GMM 
7000000.0,2024-06-01,IDR, GMM 
2400000.0,2024-06-01,IDR, GMM 
80000000.0,2024-06-01,IDR, GMM 
1000000.0,2024-06-01,IDR, GMM 
2294463.0,2024-06-01,IDR, GMM 
15000000.0,2024-06-01,IDR, GMM 
15000000.0,2024-06-01,IDR, GMM 
957357.0,2024-06-01,IDR, GMM 
2294462.0,2024-06-01,IDR, GMM 
3212247.0,2024-06-01,IDR, GMM 
3442236.0,2024-06-01,IDR, GMM 
2016684.0,2024-06-01,IDR, GMM 
2623869.0,2024-06-01,IDR, GMM 
15000000.0,2024-06-01,IDR, GMM 
10000000.0,2024-06-01,IDR, GMM 
-15000000.0,2024-07-01,IDR, GMM 
-15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
2200000.0,2024-07-01,IDR, GMM 
2400000.0,2024-07-01,IDR, GMM 
1000000.0,2024-07-01,IDR, GMM 
2000000.0,2024-07-01,IDR, GMM 
6000000.0,2024-07-01,IDR, GMM 
6000000.0,2024-07-01,IDR, GMM 
2000000.0,2024-07-01,IDR, GMM 
2800000.0,2024-07-01,IDR, GMM 
10400000.0,2024-07-01,IDR, GMM 
40000000.0,2024-07-01,IDR, GMM 
4000000.0,2024-07-01,IDR, GMM 
80000000.0,2024-07-01,IDR, GMM 
2294462.65,2024-07-01,IDR, GMM 
0.0,2024-07-01,IDR, GMM 
1416050.38,2024-07-01,IDR, GMM 
2294462.65,2024-07-01,IDR, GMM 
0.0,2024-07-01,IDR, GMM 
1861570.0,2024-07-01,IDR, GMM 
1861569.54,2024-07-01,IDR, GMM 
1861570.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
15000000.0,2024-07-01,IDR, GMM 
0.0,2024-07-01,IDR, GMM 
0.0,2024-07-01,IDR, GMM 
2500.0,2024-07-01,USD, GMM 
25000000.0,2024-07-01,IDR, GMM 
0.0,2024-07-01,IDR, GMM 
0.0,2024-07-01,IDR, GMM 
0.0,2024-08-01,IDR,GMM
0.0,2024-08-01,IDR,GMM
5072000.0,2024-08-01,IDR,GMM
24000000.0,2024-08-01,IDR,GMM
5000000.0,2024-08-01,IDR,GMM
16000000.0,2024-08-01,IDR,GMM
20000000.0,2024-08-01,IDR,GMM
2500000.0,2024-08-01,IDR,GMM
16000000.0,2024-08-01,IDR,GMM
4000000.0,2024-08-01,IDR,GMM
2600000.0,2024-08-01,IDR,GMM
40000000.0,2024-08-01,IDR,GMM
15000000.0,2024-08-01,IDR,GMM
15000000.0,2024-08-01,IDR,GMM
15000000.0,2024-08-01,IDR,GMM
15000000.0,2024-08-01,IDR,GMM
15000000.0,2024-08-01,IDR,GMM
15000000.0,2024-08-01,IDR,GMM
455581.0,2024-08-01,IDR,GMM
2294462.65,2024-08-01,IDR,GMM
957536.92,2024-08-01,IDR,GMM
2000000.0,2024-09-01,IDR,GMM
2000000.0,2024-09-01,IDR,GMM
2900000.0,2024-09-01,IDR,GMM
2000000.0,2024-09-01,IDR,GMM
2000000.0,2024-09-01,IDR,GMM
2000000.0,2024-09-01,IDR,GMM
8000000.0,2024-09-01,IDR,GMM
6000000.0,2024-09-01,IDR,GMM
10000000.0,2024-09-01,IDR,GMM
4000000.0,2024-09-01,IDR,GMM
0.0,2024-09-01,IDR,GMM
15000000.0,2024-09-01,IDR,GMM
15000000.0,2024-09-01,IDR,GMM
15000000.0,2024-09-01,IDR,GMM
15000000.0,2024-09-01,IDR,GMM
1861569.54,2024-09-01,IDR,GMM
957536.92,2024-09-01,IDR,GMM
0.0,2024-09-01,IDR,GMM
25000000.0,2024-09-01,IDR,GMM
1000000.0,2024-10-01,IDR,GMM
4800000.0,2024-10-01,IDR,GMM
4000000.0,2024-10-01,IDR,GMM
3000000.0,2024-10-01,IDR,GMM
3000000.0,2024-10-01,IDR,GMM
5000000.0,2024-10-01,IDR,GMM
8000000.0,2024-10-01,IDR,GMM
8000000.0,2024-10-01,IDR,GMM
903692.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
123378199.0,2024-10-01,IDR,GMM
81197850.98,2024-10-01,IDR,GMM
55000000.0,2024-10-01,IDR,GMM
15000000.0,2024-10-01,IDR,GMM
15000000.0,2024-10-01,IDR,GMM
15000000.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
0.0,2024-10-01,USD,GMM
0.0,2024-10-01,USD,GMM
0.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
0.0,2024-10-01,IDR,GMM
3345000.0,2024-11-01,IDR,GMM
12000000.0,2024-11-01,IDR,GMM
20000000.0,2024-11-01,IDR,GMM
20000000.0,2024-11-01,IDR,GMM
8000000.0,2024-11-01,IDR,GMM
4000000.0,2024-11-01,IDR,GMM
3000000.0,2024-11-01,IDR,GMM
1550988.756,2024-11-01,IDR,GMM
8000000.0,2024-11-01,IDR,GMM
2000000.0,2024-11-01,IDR,GMM
20000000.0,2024-11-01,IDR,GMM
20000000.0,2024-11-01,IDR,GMM
5000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
15000000.0,2024-11-01,IDR,GMM
94453365.0,2024-11-01,IDR,GMM
0.0,2024-11-01,USD,GMM
0.0,2024-11-01,USD,GMM
0.0,2024-11-01,IDR,GMM
3000000.0,2024-12-01,IDR,GMM
12800000.0,2024-12-01,IDR,GMM
2000000.0,2024-12-01,IDR,GMM
32000000.0,2024-12-01,IDR,GMM
16000000.0,2024-12-01,IDR,GMM
-1000000.0,2024-12-01,IDR,GMM
-4000000.0,2024-12-01,IDR,GMM
-4090000.0,2024-12-01,IDR,GMM
0.0,2024-12-01,IDR,GMM
679910.0,2024-12-01,IDR,GMM
15000000.0,2024-12-01,IDR,GMM
15000000.0,2024-12-01,IDR,GMM
2600000.0,2024-12-01,IDR,GMM
1800000.0,2024-12-01,IDR,GMM
5000000.0,2024-12-01,IDR,GMM
4000000.0,2024-12-01,IDR,GMM
15000000.0,2024-12-01,IDR,GMM
17714412.0,2024-12-01,IDR,GMM
10864859.26,2024-12-01,IDR,GMM
5000000.0,2024-12-01,IDR,GMM
5000000.0,2024-12-01,IDR,GMM
500000000.0,2024-12-01,IDR,PAA
